Start time: 1716838079660
[2024-05-27 15:28:00.460977] nuttcp-t: v8.1.4: socket
[2024-05-27 15:28:00.462246] nuttcp-t: buflen=65536, nstream=1, port=5003 tcp -> 35.245.244.238
[2024-05-27 15:28:00.462371] nuttcp-t: time limit = 120.00 seconds
[2024-05-27 15:28:00.462462] nuttcp-t: connect to 35.245.244.238 with mss=1408, RTT=38.693 ms af=inet
[2024-05-27 15:28:00.462549] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-05-27 15:28:00.462638] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-05-27 15:28:00.462718] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-05-27 15:28:00.462798] nuttcp-r: v8.1.4: socket
[2024-05-27 15:28:00.462881] nuttcp-r: buflen=65536, nstream=1, port=5003 tcp
[2024-05-27 15:28:00.462959] nuttcp-r: interval reporting every 0.50 seconds
[2024-05-27 15:28:00.463037] nuttcp-r: accept from 98.97.21.1 with af=inet
[2024-05-27 15:28:00.463117] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-05-27 15:28:00.463198] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-05-27 15:28:00.463283]     0.7500 MB /   0.50 sec =   12.5810 Mbps    16 retrans    228 KB-cwnd
[2024-05-27 15:29:18.589887]     1.0625 MB /   0.50 sec =   17.8260 Mbps     0 retrans    111 KB-cwnd
[2024-05-27 15:29:19.244183]     1.0625 MB /   0.50 sec =   17.8258 Mbps     2 retrans    121 KB-cwnd
[2024-05-27 15:29:19.614126]     1.1250 MB /   0.50 sec =   18.8741 Mbps     1 retrans    104 KB-cwnd
[2024-05-27 15:29:19.981807]     1.1250 MB /   0.50 sec =   18.8746 Mbps     0 retrans    110 KB-cwnd
[2024-05-27 15:29:20.697546]     1.0000 MB /   0.50 sec =   16.7773 Mbps     2 retrans    110 KB-cwnd
[2024-05-27 15:29:21.038707]     1.0625 MB /   0.50 sec =   17.8240 Mbps     0 retrans    115 KB-cwnd
[2024-05-27 15:29:21.702492]     1.0625 MB /   0.50 sec =   17.8278 Mbps     2 retrans    116 KB-cwnd
[2024-05-27 15:29:22.043096]     1.1875 MB /   0.50 sec =   19.9209 Mbps     1 retrans     99 KB-cwnd
[2024-05-27 15:29:22.798455]     1.0000 MB /   0.50 sec =   16.7801 Mbps     0 retrans    111 KB-cwnd
[2024-05-27 15:29:23.121731]     1.0000 MB /   0.50 sec =   16.7759 Mbps     1 retrans    134 KB-cwnd
[2024-05-27 15:29:23.468411]     1.1875 MB /   0.50 sec =   19.9208 Mbps     1 retrans    115 KB-cwnd
[2024-05-27 15:29:24.129553]     1.1250 MB /   0.50 sec =   18.8741 Mbps     1 retrans    114 KB-cwnd
[2024-05-27 15:29:24.485548]     1.0625 MB /   0.50 sec =   17.8286 Mbps     1 retrans     96 KB-cwnd
[2024-05-27 15:29:25.253988]     0.9375 MB /   0.50 sec =   15.7262 Mbps     1 retrans     96 KB-cwnd
[2024-05-27 15:29:25.649459]     0.9375 MB /   0.50 sec =   15.7275 Mbps     0 retrans    103 KB-cwnd
[2024-05-27 15:29:26.007344]     1.0000 MB /   0.50 sec =   16.7810 Mbps     0 retrans    108 KB-cwnd
[2024-05-27 15:29:26.811473]     0.9375 MB /   0.50 sec =   15.7279 Mbps     3 retrans    104 KB-cwnd
[2024-05-27 15:29:27.192495]     0.8750 MB /   0.50 sec =   14.6797 Mbps     0 retrans    111 KB-cwnd
[2024-05-27 15:29:27.657166]     0.8750 MB /   0.50 sec =   14.6807 Mbps     2 retrans     83 KB-cwnd
[2024-05-27 15:29:28.197004]     0.7500 MB /   0.50 sec =   12.5819 Mbps     1 retrans     72 KB-cwnd
[2024-05-27 15:29:28.726290]     0.6875 MB /   0.50 sec =   11.5353 Mbps     1 retrans     70 KB-cwnd
[2024-05-27 15:29:29.352681]     0.6250 MB /   0.50 sec =   10.4846 Mbps     1 retrans     63 KB-cwnd
[2024-05-27 15:29:29.927057]     0.6250 MB /   0.50 sec =   10.4851 Mbps     1 retrans     81 KB-cwnd
[2024-05-27 15:29:30.485516]     0.6250 MB /   0.50 sec =   10.4876 Mbps     4 retrans     55 KB-cwnd
[2024-05-27 15:29:30.486007]     0.6250 MB /   0.50 sec =   10.4856 Mbps     0 retrans     55 KB-cwnd
[2024-05-27 15:29:31.235909]     0.5625 MB /   0.50 sec =    9.4374 Mbps     1 retrans     55 KB-cwnd
[2024-05-27 15:29:31.943283]     0.5000 MB /   0.50 sec =    8.3884 Mbps     0 retrans     64 KB-cwnd
[2024-05-27 15:29:32.620821]     0.5625 MB /   0.50 sec =    9.4375 Mbps     1 retrans     63 KB-cwnd
[2024-05-27 15:29:32.621247]     0.5625 MB /   0.50 sec =    9.4365 Mbps     0 retrans     63 KB-cwnd
[2024-05-27 15:29:33.220466]     0.6250 MB /   0.50 sec =   10.4854 Mbps     0 retrans     74 KB-cwnd
[2024-05-27 15:29:33.913547]     0.5625 MB /   0.50 sec =    9.4362 Mbps     2 retrans     60 KB-cwnd
[2024-05-27 15:29:34.481371]     0.5000 MB /   0.50 sec =    8.3886 Mbps     1 retrans    114 KB-cwnd
[2024-05-27 15:29:34.481922]     0.7500 MB /   0.50 sec =   12.5837 Mbps     0 retrans    114 KB-cwnd
[2024-05-27 15:29:35.288695]     0.8750 MB /   0.50 sec =   14.6821 Mbps     1 retrans    104 KB-cwnd
[2024-05-27 15:29:35.669528]     0.9375 MB /   0.50 sec =   15.7280 Mbps     2 retrans     99 KB-cwnd
[2024-05-27 15:29:36.117821]     0.8750 MB /   0.50 sec =   14.6790 Mbps     1 retrans     94 KB-cwnd
[2024-05-27 15:29:36.541553]     0.8750 MB /   0.50 sec =   14.6813 Mbps     1 retrans     99 KB-cwnd
[2024-05-27 15:29:37.030386]     0.7500 MB /   0.50 sec =   12.5816 Mbps     0 retrans     85 KB-cwnd
[2024-05-27 15:29:37.478788]     0.8125 MB /   0.50 sec =   13.6312 Mbps     0 retrans     92 KB-cwnd
[2024-05-27 15:29:38.396921]     0.8125 MB /   0.50 sec =   13.6330 Mbps     4 retrans     77 KB-cwnd
[2024-05-27 15:29:38.887058]     0.8125 MB /   0.50 sec =   13.6299 Mbps     0 retrans     83 KB-cwnd
[2024-05-27 15:29:39.368447]     0.7500 MB /   0.50 sec =   12.5849 Mbps     3 retrans     86 KB-cwnd
[2024-05-27 15:29:39.784587]     0.8125 MB /   0.50 sec =   13.6315 Mbps     0 retrans     92 KB-cwnd
[2024-05-27 15:29:40.186063]     0.8750 MB /   0.50 sec =   14.6798 Mbps     0 retrans     99 KB-cwnd
[2024-05-27 15:29:40.619612]     0.9375 MB /   0.50 sec =   15.7276 Mbps     1 retrans     94 KB-cwnd
[2024-05-27 15:29:41.033830]     0.8125 MB /   0.50 sec =   13.6307 Mbps     1 retrans     86 KB-cwnd
[2024-05-27 15:29:41.513307]     0.8125 MB /   0.50 sec =   13.6330 Mbps     0 retrans     96 KB-cwnd
[2024-05-27 15:29:42.060684]     0.6875 MB /   0.50 sec =   11.5334 Mbps     3 retrans     81 KB-cwnd
[2024-05-27 15:29:42.571512]     0.6875 MB /   0.50 sec =   11.5354 Mbps     0 retrans     88 KB-cwnd
[2024-05-27 15:29:43.050923]     0.8750 MB /   0.50 sec =   14.6782 Mbps     1 retrans    125 KB-cwnd
[2024-05-27 15:29:43.692170]     1.0625 MB /   0.50 sec =   17.8276 Mbps     3 retrans    125 KB-cwnd
[2024-05-27 15:29:44.049952]     1.1250 MB /   0.50 sec =   18.8764 Mbps     1 retrans    107 KB-cwnd
[2024-05-27 15:29:44.766585]     1.0625 MB /   0.50 sec =   17.8222 Mbps     2 retrans    107 KB-cwnd
